id,true_lat,true_lon,pred_lat,pred_lon,country,corruption_type,severity,error_km,top1_score,margin,entropy
1198015930637035,47.58736244394304,13.72243335782696,47.79743944244752,12.941969803162582,AT,lowlight,2,62.912052092993015,0.18398866057395935,0.11721739917993546,4.348941326141357
2627501530880734,-21.690540312924,165.67395409726,-29.746065791030393,30.90942567110561,NC,lowlight,2,12523.59973605627,0.7739546298980713,0.6580682396888733,1.2897615432739258
464312504633961,25.061219179854,-77.474052344488,-8.017555997626582,-34.8855921496731,BS,lowlight,2,5897.263444040111,0.5317668914794922,0.4641176164150238,2.7887277603149414
1640910792965420,14.05090975535,-83.408252576108,12.821857040426634,76.4659064307199,NI,lowlight,2,16294.32686401795,0.28132230043411255,0.05461090803146362,2.5920097827911377
784509382269632,39.054295235447,125.75444015475,56.30550058222351,43.93930272317546,KP,lowlight,2,6022.159102730692,0.2784038186073303,0.026221871376037598,2.9320261478424072
1203580403446328,59.403162352068,5.3346943684814,39.81510590244185,32.767467878651956,NO,lowlight,2,2900.2106507767016,0.10738518834114075,0.05195377767086029,4.997247695922852
529318031569520,35.884852698,14.543835095527,35.411071125976626,34.100840403067956,MT,lowlight,2,1764.9796100328988,0.3293721079826355,0.10579848289489746,2.610623359680176
579627393601024,31.161290071016406,27.62620232776423,41.40686670811358,27.709426880514833,EG,lowlight,2,1139.2803942937785,0.3728097379207611,0.24225659668445587,3.4345974922180176
493287055050730,18.529699440908,-73.82906994801,12.82496199555755,76.50543516486036,HT,lowlight,2,15247.115874371151,0.3626020848751068,0.21928049623966217,2.8076741695404053
194636675718395,15.711283292961,-86.911458774945,5.451609359626619,100.46039866171225,HN,lowlight,2,17525.84045920573,0.32470130920410156,0.014174312353134155,2.412358283996582
324862519056205,19.31841800221,-81.382583014952,-27.453994499023207,153.16594871863518,KY,lowlight,2,14417.545270206443,0.16388094425201416,0.04922828823328018,3.7267520427703857
312497683776326,-3.5385285661184,29.342796802632,8.019069612916686,38.07995662624252,BI,lowlight,2,1609.5988615020276,0.09366041421890259,0.012134119868278503,5.1654534339904785
524249899215869,-20.36057432562562,57.57448506856856,4.363061104120388,101.12740903316167,MU,lowlight,2,5490.969009586903,0.35986125469207764,0.33387672901153564,4.188841819763184
762407414666903,18.261799133186,-66.040383948361,40.99503051846485,-112.0027947456465,PR,lowlight,2,5033.515075921957,0.22633348405361176,0.050543561577796936,3.1766066551208496
1162773017520174,6.3181766455254,37.510104406035,11.523603038259045,76.37673968872505,ET,lowlight,2,4304.930797397776,0.2910495102405548,0.11175893247127533,2.774559736251831
3356357477800408,-13.862024739384,-171.85937431059,14.338986780975292,101.264421535836,WS,lowlight,2,10059.001708721249,0.1840205192565918,0.005944877862930298,4.308091163635254
487479689165720,-0.79790097222466,-77.201507380967,14.292034435850123,101.21567893685162,EC,lowlight,2,18504.54659670984,0.5083869099617004,0.4210909903049469,2.6256508827209473
255694192945304,0.23852452895088,109.87510053714,1.386633355921749,103.81093060142592,ID,lowlight,2,686.2058363308222,0.19441774487495422,0.059453561902046204,3.4218485355377197
810188746588631,46.29075689375,10.078154998184,45.19496910948674,7.727178810580707,CH,lowlight,2,219.37007362831983,0.15588796138763428,0.021705716848373413,4.0433855056762695
152336490235316,6.1412981189533,-10.222955468447,15.377425755288973,79.23545804981147,LR,lowlight,2,9769.018709524575,0.17816106975078583,0.05063749849796295,3.7949700355529785
1128248694323507,4.9712879947102,-52.440325961909,44.62269076288347,20.739235972846174,GF,lowlight,2,8291.833860698958,0.14921829104423523,0.013581350445747375,4.425805568695068
319600276196154,17.249258189479,-62.655520880016,40.76450216381675,-111.33074115062564,KN,lowlight,2,5319.109178409645,0.46963924169540405,0.36508554220199585,2.3065783977508545
227605128698501,30.534718182782,35.557018519973,37.02349104455267,-113.53159712001187,JO,lowlight,2,11842.623096052132,0.25374770164489746,0.12051424384117126,4.240176677703857
469353001013618,-4.8497851046353,11.90522368749,-3.9351127457067303,15.579633423387335,CG,lowlight,2,419.87536031426373,0.13147856295108795,0.01812722533941269,4.505952835083008
312137333614311,50.147457733865,106.21881807879,40.588381192513076,45.92545947951893,MN,lowlight,2,4694.026557174044,0.16932953894138336,0.07043872028589249,4.205284118652344
417436926432877,-9.466630277777776,160.38180111111112,14.41395300725069,101.39381384877693,SB,lowlight,2,7024.768909888031,0.7259951233863831,0.5908558368682861,1.473707675933838
521833368998076,33.828288106674,35.578984207651,41.23212190930266,32.465070386727994,LB,lowlight,2,867.682253656358,0.24339117109775543,0.08286592364311218,3.165672779083252
804138920493771,-0.43494769438863,-76.201325946671,2.9331179002820726,101.70581731301712,EC,lowlight,2,19652.781961985405,0.292206346988678,0.078602135181427,2.3505516052246094
