id,true_lat,true_lon,pred_lat,pred_lon,country,corruption_type,severity,error_km,top1_score,margin,entropy
1198015930637035,47.58736244394304,13.72243335782696,45.34837103974532,14.681442574629537,AT,blur,1,259.5665653283749,0.25120818614959717,0.006977006793022156,2.4289276599884033
2627501530880734,-21.690540312924,165.67395409726,-33.68240537238888,25.5985010064136,NC,blur,1,12546.072342142741,0.19569599628448486,0.05839492380619049,3.3812999725341797
464312504633961,25.061219179854,-77.474052344488,19.792563790478994,-70.67106958842396,BS,blur,1,911.8965283928454,0.2342471331357956,0.08180131018161774,3.7488667964935303
1640910792965420,14.05090975535,-83.408252576108,5.043603919385558,-1.5960385104392472,NI,blur,1,8990.456369291156,0.9278591871261597,0.8854765892028809,0.39565160870552063
784509382269632,39.054295235447,125.75444015475,43.49589823608147,25.21603089380903,KP,blur,1,7860.632876267069,0.26680153608322144,0.1653788983821869,3.9214701652526855
1203580403446328,59.403162352068,5.3346943684814,54.08064207430382,-6.369851953738649,NO,blur,1,924.9605000890944,0.5131222605705261,0.4442501962184906,2.6654555797576904
529318031569520,35.884852698,14.543835095527,35.84617280797764,14.435067955088286,MT,blur,1,10.703369430582535,0.7583186626434326,0.670095682144165,0.8273553252220154
579627393601024,31.161290071016406,27.62620232776423,31.063212494904,28.25191760902587,EG,blur,1,60.55825214540849,0.9104518890380859,0.8931465744972229,0.5600956678390503
493287055050730,18.529699440908,-73.82906994801,18.428495154646953,-74.09990722949902,HT,blur,1,30.69984485618652,0.9566900730133057,0.9305161237716675,0.22618252038955688
194636675718395,15.711283292961,-86.911458774945,14.659278883243044,-88.15836264649309,HN,blur,1,177.72940202141467,0.47870683670043945,0.2109718918800354,1.179595947265625
324862519056205,19.31841800221,-81.382583014952,-27.452928955650698,153.26812997436835,KY,blur,1,14407.47103875244,0.4386618733406067,0.1994466334581375,2.1055686473846436
312497683776326,-3.5385285661184,29.342796802632,-3.404518417628856,29.130501595228026,BI,blur,1,27.87927648702465,0.6210564970970154,0.4593796133995056,1.415181279182434
524249899215869,-20.36057432562562,57.57448506856856,43.41030239613381,40.43791000500923,MU,blur,1,7304.0262522858,0.4994213581085205,0.10165897011756897,1.3908932209014893
762407414666903,18.261799133186,-66.040383948361,21.490107266463156,-104.85351199466857,PR,blur,1,4064.516634372783,0.34508273005485535,0.1639990508556366,3.31131911277771
1162773017520174,6.3181766455254,37.510104406035,6.314726024853194,37.55427321570636,ET,blur,1,4.896588731974953,0.9981256127357483,0.9969460368156433,0.015444999560713768
3356357477800408,-13.862024739384,-171.85937431059,-12.101750638004447,-172.30099722085197,WS,blur,1,201.49725412658847,0.9997559189796448,0.999566376209259,0.0025755008682608604
487479689165720,-0.79790097222466,-77.201507380967,-0.9366340869636381,-77.46160806413674,EC,blur,1,32.77586421615708,0.9962561130523682,0.9945054650306702,0.032017435878515244
255694192945304,0.23852452895088,109.87510053714,16.801255220763764,-88.51422236086441,ID,blur,1,17248.945594821853,0.9943261742591858,0.9933748841285706,0.05466328561306
810188746588631,46.29075689375,10.078154998184,45.88933408310237,11.658029556858052,CH,blur,1,129.75104744657764,0.3038429617881775,0.09635491669178009,2.7573561668395996
152336490235316,6.1412981189533,-10.222955468447,6.392241509426937,-10.403553271364672,LR,blur,1,34.30853997480034,0.9939897060394287,0.9894985556602478,0.04556817561388016
1128248694323507,4.9712879947102,-52.440325961909,-34.82644212389592,-58.154288232658075,GF,blur,1,4465.597499957181,0.26027950644493103,0.12704551219940186,3.604022979736328
319600276196154,17.249258189479,-62.655520880016,16.941776597359446,-61.86258380475623,KN,blur,1,90.94614922553723,0.3025483787059784,0.015869855880737305,2.9027209281921387
227605128698501,30.534718182782,35.557018519973,30.378704530973945,35.712197284356826,JO,blur,1,22.85145860929828,0.48332467675209045,0.2352970689535141,1.7176188230514526
469353001013618,-4.8497851046353,11.90522368749,5.351212571946511,-3.7712969266155314,CG,blur,1,2077.764516111673,0.7274860143661499,0.5302777886390686,0.8497886657714844
312137333614311,50.147457733865,106.21881807879,1.093411527490935,34.12691329665633,MN,blur,1,8648.791803572294,0.39202505350112915,0.1657058596611023,2.4211204051971436
417436926432877,-9.466630277777776,160.38180111111112,-9.655659840231925,159.03974315052415,SB,blur,1,148.6504547697844,0.9993982315063477,0.999171793460846,0.0062134456820786
521833368998076,33.828288106674,35.578984207651,33.92064992081176,35.70327795371103,LB,blur,1,15.399657194584588,0.9970203042030334,0.9951208829879761,0.024083996191620827
804138920493771,-0.43494769438863,-76.201325946671,-1.0592513269527912,-77.48417890732854,EC,blur,1,158.63002329213208,0.9185388088226318,0.8960972428321838,0.5447912812232971
302261168190071,-13.859325484052,-171.70998038915,6.9296124928999685,158.92810252710328,WS,blur,1,3980.5467893605196,0.7595465779304504,0.729989767074585,1.2985022068023682
1226452984452730,18.570054722222,52.82152305555601,17.625272321281518,53.072716625863464,YE,blur,1,108.35781977995502,0.5419588685035706,0.16316327452659607,1.2668949365615845
321769825972532,56.815207379952,13.937240092613,58.20131112539969,25.190431029990194,SE,blur,1,688.7300925115952,0.3464883267879486,0.24942612648010254,3.128976821899414
773469050698883,0.4364979004820079,9.440864620026538,5.236585544951257,-0.7837825141309147,GA,blur,1,1254.4151161629175,0.6393601298332214,0.5542594790458679,1.5633423328399658
333032548339836,51.706235270322,-9.7173149835356,51.85633968621585,-9.82458088326184,IE,blur,1,18.249248920742648,0.9987888932228088,0.9983741641044617,0.013315510004758835
321482029535925,44.652229350002,21.162756330018,44.650472197289666,21.30921472861827,RS,blur,1,11.587043832161832,0.42717599868774414,0.14224013686180115,2.063765525817871
832510974027702,-17.456552891966,-65.728142843828,-17.564975953866096,-66.15543100357439,BO,blur,1,46.887057877641446,0.4774177372455597,0.2243945300579071,1.6218863725662231
109891514526025,48.213328182129,28.09057650588,47.96982929004854,27.560275434824636,UA,blur,1,47.795102988470965,0.41850751638412476,0.19994355738162994,1.6465615034103394
2942639579308445,34.805369127435,127.95898406217,37.395864553045755,127.70205267748753,KR,blur,1,288.97299596408266,0.9876233339309692,0.9820777177810669,0.10564756393432617
370894024357836,15.425447150296,-61.271269855519,15.574380121878775,-61.41466005222365,DM,blur,1,22.59020294137112,0.3813328146934509,0.12192326784133911,1.5189565420150757
788101518532706,11.258356617235,-60.564806768225,14.592547989445263,-61.01404570310923,TT,blur,1,373.9273493630215,0.8701090216636658,0.8376920819282532,0.6451461315155029
3872288566218352,50.796778330451,21.153443346433,51.4002975728242,19.936151974551137,PL,blur,1,108.29710027908452,0.2843828499317169,0.14545938372612,3.3078503608703613
1002859423856924,17.09712846732,-24.97047664313,28.706864666425133,-17.758224674219438,CV,blur,1,1486.3724008475053,0.7944912314414978,0.7344340682029724,1.0609620809555054
238160651412928,-46.337650900733,167.79026062048,-46.2234957097233,168.20590357294998,NZ,blur,1,34.37177389152438,0.8592795133590698,0.7812129855155945,0.794730544090271
2563203020654329,54.32142990519237,-4.456551481932205,50.84299696772881,-4.224981720237281,IM,blur,1,387.09981885263613,0.35858914256095886,0.24519245326519012,3.144876003265381
732194144134616,9.3458958330497,-79.823967302875,9.299967543539127,-79.68252634591605,PA,blur,1,16.33844125357712,0.955314576625824,0.9361089468002319,0.27766701579093933
476322813419625,17.628516606198,-63.231308396649,-20.899997404313556,55.427955787716556,BQ,blur,1,13604.325034969368,0.7710814476013184,0.737183153629303,1.2168446779251099
1136304350214402,-39.328969954559,174.63690058405,-39.359097978404336,174.90792342520493,NZ,blur,1,23.545589505612444,0.885502815246582,0.8322435617446899,0.6071265935897827
486828262519306,14.646929324615,-60.975801183717,14.60310476143708,-60.97904606111542,MQ,blur,1,4.885559263948414,0.9319173097610474,0.8657411336898804,0.25921449065208435
1387937924894828,47.907557209354,107.17858480002,42.61604578519907,78.32699044117277,MN,blur,1,2318.577889364281,0.953789472579956,0.9414716958999634,0.35855698585510254
944100506347413,4.8670503980303,31.542952103365,12.53643389029182,-1.7157512950135922,SS,blur,1,3749.7353980410567,0.9831265807151794,0.9784790873527527,0.139914870262146
225738692700446,69.2342740620203,17.971246283328018,69.170079454838,18.30530094611915,NO,blur,1,14.996889505788541,0.9984015822410583,0.9979515671730042,0.017079994082450867
138012564971418,-17.546030537707,-149.57580216474,24.89800762308818,121.25689702777969,PF,blur,1,10737.677991388327,0.16901051998138428,0.0238848477602005,3.340392589569092
1349102025473123,60.210439476288,20.246196471172,60.22480681712618,20.03114433369527,AX,blur,1,11.9845617997999,0.7041166424751282,0.5349261164665222,1.130686640739441
481515363098541,8.3835270285271,-82.196719096621,10.234632655552337,-84.8445227789332,PA,blur,1,356.05535691896256,0.29107850790023804,0.04321412742137909,2.120535373687744
208681127527124,49.241162571487,-2.1218631166228,49.215997418179896,-2.0896178200887046,JE,blur,1,3.648660943384877,0.9940635561943054,0.9928911924362183,0.05727708339691162
496883494997876,12.508559533613,-70.010590958509,20.05762926424846,-86.9009367721979,AW,blur,1,1986.6744348498999,0.5170143246650696,0.4129267930984497,2.284940004348755
1258448591563623,-8.614371141011388,35.602892240053215,-37.04384762518039,146.33653944315395,TZ,blur,1,11219.934854585175,0.6061476469039917,0.5332027673721313,1.9883569478988647
849655245900069,5.9311045328258,15.65109465938,-19.326260267795583,-47.26003237889893,CF,blur,1,7432.86831251303,0.3453674912452698,0.19333237409591675,2.5050299167633057
1448430112350839,11.026769583975025,-8.632346605323722,13.324247909089856,-8.225721079328803,GN,blur,1,259.26241171688196,0.49434322118759155,0.30656006932258606,1.6963376998901367
711741309997504,-35.434392939173,-67.582981443437,33.2824082630894,-101.37076659170171,AR,blur,1,8411.293770794928,0.20141535997390747,0.05078677833080292,3.5859479904174805
330646891800305,14.870259800656,-24.373949477736,27.99548866966307,-15.878531310001499,CV,blur,1,1702.3749303143024,0.313159316778183,0.20198218524456024,3.390369415283203
844947319428707,12.572384044567,-70.044602664275,13.218218864706014,-59.624020028582514,AW,blur,1,1131.6886594003388,0.6426426768302917,0.40068238973617554,1.1375569105148315
1424082877926694,39.063764515107,125.77381801639,40.622117425948666,22.950436630936508,KP,blur,1,8202.866002998911,0.12036680430173874,0.04493694007396698,4.763094902038574
262049738998529,15.746495092756,-86.857367093038,15.558335428853034,-88.05407221601726,HN,blur,1,129.82958274053078,0.20223256945610046,0.019011572003364563,2.0053446292877197
2941932222749741,8.8904169624644,80.720461103422,17.206140363151537,79.34745350310271,LK,blur,1,936.5270881852855,0.24903777241706848,0.11531180143356323,2.8297479152679443
2957416491247002,22.534707236092,-79.367474703615,21.732480619643187,-78.27624480927449,CU,blur,1,143.49251183595385,0.25628313422203064,0.15555232763290405,3.552154779434204
1339793246404338,78.178055846086,15.902100697497,64.29726821159359,-20.846073673143014,SJ,blur,1,1958.1087562392331,0.607757568359375,0.2637924551963806,0.9833409786224365
742849163058043,7.9945228460384,126.06338592216,10.383634428428659,127.31309025950193,PH,blur,1,298.97890174975635,0.37244290113449097,0.28308480978012085,3.241858720779419
487902825754300,18.349709806038,-64.886627593059,30.47716598501384,-91.07241808666559,VI,blur,1,2963.835769450543,0.7230105996131897,0.6439106464385986,1.6284369230270386
188819323085799,41.434692972264,43.314083402676,41.37808632914061,43.44571319849052,GE,blur,1,12.654441458956853,0.5720710754394531,0.1605280041694641,0.7811358571052551
449823653747421,53.88835461402647,-122.76729722632489,51.04156203980921,-114.04434619660108,CA,blur,1,669.7381014444691,0.542759120464325,0.4514920115470886,2.081725597381592
227770655816183,49.479739351354,-2.5890746408905,48.408398534001726,-4.744714963960969,GG,blur,1,197.41026165792059,0.555018424987793,0.3398662209510803,1.4709887504577637
216079839905055,19.324976978962,-81.381549997813,26.131839353570953,-80.2161044129805,KY,blur,1,766.2516551116128,0.5298816561698914,0.38124921917915344,1.8332558870315552
828630294440097,3.9058095275261,11.829761470611,19.53512308204934,-102.08256445755477,CM,blur,1,12342.454961267318,0.5657049417495728,0.4364127516746521,2.1211087703704834
860118858181209,-20.177979,57.661693,-20.164878019195786,57.49487229820362,MU,blur,1,17.472709660013567,0.7394359707832336,0.4808753430843353,0.58781498670578
114507540681851,35.729256605436,128.41830771074,17.809686817416388,105.58094896413026,KR,blur,1,3003.711240124154,0.6421209573745728,0.5286433696746826,1.5468974113464355
661381454786146,-18.972548731094268,29.805283361910963,-25.593908485032777,26.30365209490863,ZW,blur,1,819.551192508976,0.33953744173049927,0.014288574457168579,1.5872453451156616
222747492577837,61.352664593679,27.429725107498,61.28421759885514,27.46193492021102,FI,blur,1,7.80265642041514,0.9686994552612305,0.9547514915466309,0.2082197517156601
