id,true_lat,true_lon,pred_lat,pred_lon,country,corruption_type,severity,error_km,top1_score,margin,entropy
1198015930637035,47.58736244394304,13.72243335782696,46.68651207104554,13.693012514504737,AT,jpeg,1,100.19470575628614,0.22079364955425262,0.055291637778282166,3.4285666942596436
2627501530880734,-21.690540312924,165.67395409726,35.786768013465995,140.68476392077457,NC,jpeg,1,6911.386153769676,0.34454628825187683,0.20804479718208313,3.2386295795440674
464312504633961,25.061219179854,-77.474052344488,60.45680498501136,22.878712047706696,BS,jpeg,1,8144.70288424556,0.14872398972511292,0.06616751849651337,4.431158065795898
1640910792965420,14.05090975535,-83.408252576108,-22.438135208793454,-44.29437057282585,NI,jpeg,1,5883.646775305593,0.1721007376909256,0.03592304885387421,3.7662715911865234
784509382269632,39.054295235447,125.75444015475,56.841123407592136,60.17708823121926,KP,jpeg,1,5040.016989223745,0.25074824690818787,0.0743451714515686,2.8098464012145996
1203580403446328,59.403162352068,5.3346943684814,-41.234231918967374,174.77647020641143,NO,jpeg,1,17866.321144178106,0.12381551414728165,0.003039233386516571,4.502503871917725
529318031569520,35.884852698,14.543835095527,36.05303745179888,14.254630923857638,MT,jpeg,1,32.04875204705495,0.5877078175544739,0.2763984501361847,0.9708842635154724
579627393601024,31.161290071016406,27.62620232776423,34.39631578029585,-0.3663544982394145,EG,jpeg,1,2633.1456103899536,0.26803508400917053,0.113975390791893,3.5635478496551514
493287055050730,18.529699440908,-73.82906994801,18.407847176021974,-74.0343619297936,HT,jpeg,1,25.54177466151231,0.967231810092926,0.9391781687736511,0.1724996417760849
194636675718395,15.711283292961,-86.911458774945,-1.4451900935732929,-78.14638294830507,HN,jpeg,1,2137.1167861882477,0.8754338622093201,0.7735031247138977,0.48014673590660095
324862519056205,19.31841800221,-81.382583014952,27.978817179434458,-82.77657226160143,KY,jpeg,1,973.3726297291306,0.353965699672699,0.1878601461648941,2.8443379402160645
312497683776326,-3.5385285661184,29.342796802632,14.72799513480124,106.40225739994037,BI,jpeg,1,8721.584060001398,0.09546899050474167,0.034613434225320816,5.08286190032959
524249899215869,-20.36057432562562,57.57448506856856,-20.252957660084363,57.6661594527148,MU,jpeg,1,15.316399874229393,0.3575892448425293,0.12861162424087524,2.1098389625549316
762407414666903,18.261799133186,-66.040383948361,9.986158107547373,-84.16610098645207,PR,jpeg,1,2158.066058366103,0.8162163496017456,0.8004137277603149,1.2392946481704712
1162773017520174,6.3181766455254,37.510104406035,6.158117532371489,37.40240244014781,ET,jpeg,1,21.412362295077898,0.4031437635421753,0.20220860838890076,1.6928770542144775
3356357477800408,-13.862024739384,-171.85937431059,-12.893345459700738,-172.2131221957544,WS,jpeg,1,114.30789654542188,0.977439284324646,0.969794511795044,0.1759866327047348
487479689165720,-0.79790097222466,-77.201507380967,2.3303518823000826,-77.98607994803078,EC,jpeg,1,358.6145332579442,0.620466411113739,0.41392308473587036,1.2704856395721436
255694192945304,0.23852452895088,109.87510053714,6.485420169297155,-1.420459961575991,ID,jpeg,1,12356.384101047766,0.8095025420188904,0.7553601861000061,1.001214623451233
810188746588631,46.29075689375,10.078154998184,45.94120320662174,6.054710618492627,CH,jpeg,1,312.52011111423644,0.14336588978767395,0.002142295241355896,3.6073179244995117
152336490235316,6.1412981189533,-10.222955468447,15.57738946079432,-88.16247044063556,LR,jpeg,1,8536.55055609678,0.33822932839393616,0.22892197966575623,2.8883867263793945
1128248694323507,4.9712879947102,-52.440325961909,5.185525737233369,-52.76905414810793,GF,jpeg,1,43.5102165241782,0.5063760876655579,0.39247629046440125,2.63607120513916
319600276196154,17.249258189479,-62.655520880016,17.203113654158955,-62.578700614611826,KN,jpeg,1,9.638177515199315,0.3880915641784668,0.25769153237342834,2.7335267066955566
227605128698501,30.534718182782,35.557018519973,30.4687420479408,35.33559872427214,JO,jpeg,1,22.44629076860533,0.2187555581331253,0.09826954454183578,3.6814124584198
469353001013618,-4.8497851046353,11.90522368749,3.8813274247481657,10.220365309793252,CG,jpeg,1,988.7309731650715,0.3982727825641632,0.060297220945358276,2.12507963180542
312137333614311,50.147457733865,106.21881807879,56.02668390179203,93.63957198913037,MN,jpeg,1,1061.7923464201485,0.2408771961927414,0.03841358423233032,3.3641021251678467
417436926432877,-9.466630277777776,160.38180111111112,-9.871234954298934,159.318068814082,SB,jpeg,1,124.97965663634432,0.9837327599525452,0.9793781042098999,0.14001823961734772
521833368998076,33.828288106674,35.578984207651,33.92114248038101,35.56783072825531,LB,jpeg,1,10.376153408581127,0.5220078229904175,0.05996301770210266,0.8032999038696289
