id,true_lat,true_lon,pred_lat,pred_lon,country,corruption_type,severity,error_km,top1_score,margin,entropy
1198015930637035,47.58736244394304,13.72243335782696,45.94744066611626,14.043918424745828,AT,blur,2,183.98708696297197,0.13421276211738586,0.02932928502559662,4.0844502449035645
2627501530880734,-21.690540312924,165.67395409726,-17.26116024422097,145.5022923091452,NC,blur,2,2169.3440827187355,0.5801891684532166,0.5022104978561401,2.2512290477752686
464312504633961,25.061219179854,-77.474052344488,-26.223976796334842,-48.53080586573866,BS,blur,2,6494.0692022427365,0.2761893570423126,0.19774921238422394,3.958564281463623
1640910792965420,14.05090975535,-83.408252576108,1.1005166410166058,34.142121127612754,NI,blur,2,12938.172985755205,0.3307575285434723,0.08852587640285492,2.150268793106079
784509382269632,39.054295235447,125.75444015475,44.58280636523103,38.13811678620769,KP,blur,2,6924.4006077749345,0.5431006550788879,0.4726432263851166,2.367319345474243
1203580403446328,59.403162352068,5.3346943684814,46.96192740886844,-67.91181312695862,NO,blur,2,4800.804437998952,0.17722277343273163,0.12091870605945587,4.763679027557373
529318031569520,35.884852698,14.543835095527,35.853353360009514,14.32310562859774,MT,blur,2,20.195462555313675,0.5409038662910461,0.21024933457374573,1.1902010440826416
579627393601024,31.161290071016406,27.62620232776423,-25.995675726242844,27.82267176849604,EG,blur,2,6355.598908798579,0.2928129732608795,0.003998368978500366,2.4120006561279297
493287055050730,18.529699440908,-73.82906994801,18.41963932377448,-74.05773829979589,HT,blur,2,27.043860609209034,0.6852617263793945,0.5998895764350891,1.5816152095794678
194636675718395,15.711283292961,-86.911458774945,6.293527972745636,-75.56297993095448,HN,blur,2,1620.7963517288522,0.3400935232639313,0.009733468294143677,1.9584171772003174
324862519056205,19.31841800221,-81.382583014952,-27.44709389151707,153.3744557891731,KY,blur,2,14396.959462375024,0.8147140741348267,0.7428853511810303,0.952682614326477
312497683776326,-3.5385285661184,29.342796802632,36.5852470805018,2.763212424370384,BI,blur,2,5243.957536373388,0.45097997784614563,0.2739085555076599,2.662045955657959
524249899215869,-20.36057432562562,57.57448506856856,-20.259780056567546,57.62192505453058,MU,blur,2,12.251082267529346,0.6791576743125916,0.5894601345062256,2.117666244506836
762407414666903,18.261799133186,-66.040383948361,-20.245638386570132,57.511671968498305,PR,blur,2,14114.199804798993,0.23568442463874817,0.09459389746189117,3.6214182376861572
1162773017520174,6.3181766455254,37.510104406035,6.132091965308447,37.43180422407361,ET,blur,2,22.42896553988467,0.9947356581687927,0.9919407367706299,0.041182976216077805
3356357477800408,-13.862024739384,-171.85937431059,-12.164509307384941,-172.13963752770576,WS,blur,2,191.18146572476684,0.9756041169166565,0.9600334167480469,0.16541717946529388
487479689165720,-0.79790097222466,-77.201507380967,45.367914095186656,27.986689932587716,EC,blur,2,11251.104620809389,0.745631217956543,0.7234507203102112,1.7727965116500854
255694192945304,0.23852452895088,109.87510053714,16.789914679605715,-88.46047174020751,ID,blur,2,17254.069009965868,0.5348789095878601,0.37024956941604614,1.5310865640640259
810188746588631,46.29075689375,10.078154998184,44.44272115436523,26.03810660754259,CH,blur,2,1261.4021783425699,0.26554858684539795,0.0395907461643219,3.284806728363037
152336490235316,6.1412981189533,-10.222955468447,6.4136508112146124,-10.466760882439718,LR,blur,2,40.53757041095174,0.33381956815719604,0.2225019633769989,3.138718605041504
1128248694323507,4.9712879947102,-52.440325961909,-7.347098454142311,-35.298665735402,GF,blur,2,2343.857525151797,0.2219463288784027,0.08678880333900452,3.898925304412842
319600276196154,17.249258189479,-62.655520880016,20.43335631886118,-99.83687425234616,KN,blur,2,3920.739269394284,0.2577747106552124,0.1619543433189392,4.346340656280518
227605128698501,30.534718182782,35.557018519973,37.72361029624874,41.32212428380541,JO,blur,2,958.9682693430593,0.22076316177845,0.1161738783121109,4.123185634613037
469353001013618,-4.8497851046353,11.90522368749,8.880752247066974,-12.034117674917443,CG,blur,2,3061.6795333741657,0.29038727283477783,0.07982239127159119,1.9694912433624268
312137333614311,50.147457733865,106.21881807879,-29.458370452769735,27.467932128148227,MN,blur,2,11740.736674829963,0.07060511410236359,0.005011714994907379,5.217410087585449
417436926432877,-9.466630277777776,160.38180111111112,20.118012235776952,-97.07640692365034,SB,blur,2,11668.067282859904,0.738754391670227,0.6739119291305542,1.4560327529907227
521833368998076,33.828288106674,35.578984207651,33.40645968901139,35.546369658840604,LB,blur,2,47.002302660415324,0.8898307681083679,0.7909359931945801,0.40157580375671387
804138920493771,-0.43494769438863,-76.201325946671,42.993316986883926,-85.55973710258598,EC,blur,2,4918.558987360642,0.15372608602046967,0.10345444083213806,4.967695236206055
302261168190071,-13.859325484052,-171.70998038915,15.413027301313374,-61.17552770841729,WS,blur,2,12573.63010532572,0.32915517687797546,0.06327304244041443,1.4736435413360596
1226452984452730,18.570054722222,52.82152305555601,31.379426486202714,36.537772128239304,YE,blur,2,2168.1692827116976,0.30323854088783264,0.1925632655620575,3.760366201400757
321769825972532,56.815207379952,13.937240092613,49.7871750565224,2.110987630695416,SE,blur,2,1105.4111664682705,0.10283824056386948,0.04172668606042862,4.711318492889404
773469050698883,0.4364979004820079,9.440864620026538,9.374651812371676,7.26494563960406,GA,blur,2,1022.6357788736225,0.8904024362564087,0.8431857824325562,0.5653630495071411
333032548339836,51.706235270322,-9.7173149835356,51.83201498708889,-9.792152594152276,IE,blur,2,14.903987944702722,0.9546955227851868,0.9273440837860107,0.26614293456077576
321482029535925,44.652229350002,21.162756330018,42.36490715385539,20.538502072805034,RS,blur,2,259.27087682884707,0.10367567837238312,0.005917362868785858,4.262369155883789
832510974027702,-17.456552891966,-65.728142843828,-17.354641576697453,-66.12100098678107,BO,blur,2,43.19647975491688,0.8912519812583923,0.8477320671081543,0.5864843130111694
109891514526025,48.213328182129,28.09057650588,48.186399033716526,28.23408540755639,UA,blur,2,11.049657712214687,0.3210669755935669,0.08675509691238403,2.7081379890441895
2942639579308445,34.805369127435,127.95898406217,41.43966522232405,2.1003727496295674,KR,blur,2,9897.999546331903,0.417412668466568,0.22046904265880585,2.424414873123169
370894024357836,15.425447150296,-61.271269855519,13.932515897249898,100.72055821193015,DM,blur,2,16197.053503151554,0.4247419238090515,0.01942792534828186,1.596254587173462
788101518532706,11.258356617235,-60.564806768225,15.559587035685446,-61.410025632864475,TT,blur,2,486.9295186192387,0.8355867862701416,0.7556589841842651,0.7350698113441467
3872288566218352,50.796778330451,21.153443346433,50.58853615172996,16.772080545849864,PL,blur,2,309.44378488869995,0.22403612732887268,0.15885381400585175,4.274805545806885
1002859423856924,17.09712846732,-24.97047664313,28.655946166384304,-17.744964536653267,CV,blur,2,1482.2099405180843,0.9853207468986511,0.978287398815155,0.11242856085300446
238160651412928,-46.337650900733,167.79026062048,-35.767848603571004,173.68409516707337,NZ,blur,2,1274.0606172647729,0.15709903836250305,0.0726906880736351,4.5858049392700195
2563203020654329,54.32142990519237,-4.456551481932205,52.19116030852142,-9.212956290605403,IM,blur,2,395.10556584257154,0.22191521525382996,0.1371375322341919,4.244863033294678
732194144134616,9.3458958330497,-79.823967302875,9.059568980699511,-79.5347198265474,PA,blur,2,44.96279304964807,0.7601369023323059,0.6819337606430054,1.2551677227020264
476322813419625,17.628516606198,-63.231308396649,29.13563502386617,-17.7899159897129,BQ,blur,2,4779.749349047469,0.17750565707683563,0.03531655669212341,3.421705961227417
1136304350214402,-39.328969954559,174.63690058405,-40.99341231367634,175.40609827900866,NZ,blur,2,196.2788344874419,0.6382893919944763,0.5825405120849609,1.7028965950012207
486828262519306,14.646929324615,-60.975801183717,14.606724872041415,-61.07690997440251,MQ,blur,2,11.761190871026049,0.9899098873138428,0.9804527163505554,0.061453677713871
1387937924894828,47.907557209354,107.17858480002,13.826692268495659,-60.94726741563431,MN,blur,2,13050.222801711643,0.6605581045150757,0.5814091563224792,1.9017523527145386
944100506347413,4.8670503980303,31.542952103365,6.213874046456456,1.1553811262149156,SS,blur,2,3366.033391389931,0.6455194354057312,0.41437244415283203,1.0116180181503296
225738692700446,69.2342740620203,17.971246283328018,44.57578896930673,4.6621969114697785,NO,blur,2,2843.7095707127437,0.23745635151863098,0.14779941737651825,4.102499961853027
138012564971418,-17.546030537707,-149.57580216474,38.051293279612175,-26.232498700154302,PF,blur,2,14095.43321827764,0.17293868958950043,0.034719496965408325,3.892529010772705
1349102025473123,60.210439476288,20.246196471172,45.61764991367316,-84.84050176129709,AX,blur,2,6450.19845982036,0.30016326904296875,0.12452536821365356,3.3872125148773193
481515363098541,8.3835270285271,-82.196719096621,-0.2450469199471019,-79.19937078740492,PA,blur,2,1015.3136627732069,0.7973663806915283,0.7117606997489929,0.9160372018814087
208681127527124,49.241162571487,-2.1218631166228,52.118800807166586,-9.367248921096616,JE,blur,2,602.071634485004,0.24327151477336884,0.06744298338890076,3.007913112640381
496883494997876,12.508559533613,-70.010590958509,17.129363028870735,-62.14244262033608,AW,blur,2,989.3592862851525,0.7692577242851257,0.67104172706604,1.044928789138794
1258448591563623,-8.614371141011388,35.602892240053215,21.495753652522062,-104.75762952652,TZ,blur,2,15540.290408581028,0.24792541563510895,0.12565675377845764,3.851976156234741
849655245900069,5.9311045328258,15.65109465938,19.908364775338097,102.54628982419521,CF,blur,2,9459.985705983336,0.7857845425605774,0.6397523880004883,0.9494310617446899
1448430112350839,11.026769583975025,-8.632346605323722,13.22526171185036,-7.997466079804027,GN,blur,2,254.01654881591344,0.4909817576408386,0.27345478534698486,1.837427020072937
711741309997504,-35.434392939173,-67.582981443437,-32.52254608417254,-68.40061333362145,AR,blur,2,332.4398435599199,0.279642254114151,0.14519484341144562,3.9681897163391113
330646891800305,14.870259800656,-24.373949477736,-9.481056355993358,147.57177989882055,CV,blur,2,18954.515274914593,0.08917330205440521,0.012515760958194733,3.88173770904541
844947319428707,12.572384044567,-70.044602664275,27.982803508613067,-15.994939256970703,AW,blur,2,5842.6502686963,0.9919824004173279,0.9885342121124268,0.07467557489871979
1424082877926694,39.063764515107,125.77381801639,36.56936096673138,136.66766018405818,KP,blur,2,995.5925549932589,0.09710316359996796,0.007115662097930908,4.597625255584717
262049738998529,15.746495092756,-86.857367093038,-23.23887806231418,-45.89325247619169,HN,blur,2,6215.028193876034,0.2609497606754303,0.16483215987682343,2.997844934463501
2941932222749741,8.8904169624644,80.720461103422,12.832396834878079,79.67295216880089,LK,blur,2,453.00237585059045,0.4313790500164032,0.2777823209762573,2.6258773803710938
2957416491247002,22.534707236092,-79.367474703615,21.889419444774003,-79.20792552244738,CU,blur,2,73.60852126514851,0.08372486382722855,0.013837866485118866,4.963212013244629
1339793246404338,78.178055846086,15.902100697497,64.32693752521452,-20.901116825187405,SJ,blur,2,1956.1693812883436,0.4160163104534149,0.2536516785621643,2.9280285835266113
742849163058043,7.9945228460384,126.06338592216,9.078978285341604,-79.5059368352243,PH,blur,2,16605.23833312387,0.18130578100681305,0.09855498373508453,4.390591144561768
487902825754300,18.349709806038,-64.886627593059,-17.129189716676752,-65.94391067955227,VI,blur,2,3946.7684501059343,0.3082737922668457,0.10323148965835571,2.962193250656128
188819323085799,41.434692972264,43.314083402676,41.791053852778255,44.880298871622614,GE,blur,2,136.10063647220122,0.6626278162002563,0.6022015810012817,1.8229337930679321
449823653747421,53.88835461402647,-122.76729722632489,44.7632660030073,-80.00193522171563,CA,blur,2,3205.2372099393924,0.8491528630256653,0.8228529691696167,1.0468984842300415
227770655816183,49.479739351354,-2.5890746408905,55.05188286741728,-8.401532842649424,GG,blur,2,734.5250929140059,0.4518779516220093,0.3033895790576935,2.187891960144043
216079839905055,19.324976978962,-81.381549997813,47.66727106272844,-122.33912483113504,KY,blur,2,4844.550951211188,0.2545193135738373,0.21195833384990692,4.52294921875
828630294440097,3.9058095275261,11.829761470611,0.36783802080796946,32.514678503942356,CM,blur,2,2331.5033956516554,0.3654026985168457,0.3184880316257477,3.55609393119812
860118858181209,-20.177979,57.661693,-20.167375624338124,57.49294371775973,MU,blur,2,17.652449402915707,0.7127150893211365,0.5170040130615234,0.9375090003013611
114507540681851,35.729256605436,128.41830771074,17.6782022229694,105.18772259926781,KR,blur,2,3043.169661467899,0.9136475920677185,0.8785014152526855,0.5479720234870911
661381454786146,-18.972548731094268,29.805283361910963,-13.513009544797606,27.311801162022252,ZW,blur,2,662.8194841131965,0.12406723946332932,0.007810808718204498,4.246031284332275
222747492577837,61.352664593679,27.429725107498,57.08149750212272,24.323296411838218,FI,blur,2,506.62560199570913,0.23972612619400024,0.16224074363708496,3.94439959526062
138806294926443,38.717835758735,58.495184798492,38.351087875672185,57.58212462022455,TM,blur,2,89.27602592099788,0.6839614510536194,0.5451905727386475,1.6927403211593628
135421499385396,13.275246919086468,2.911011286873044,13.243896468793391,-6.976164348376095,NE,blur,2,1070.030333355828,0.9585102796554565,0.9398166537284851,0.2862159311771393
517034622643483,-9.0920015075631,160.82242285539,5.496192267673847,100.43513953390719,SB,blur,2,6886.3147613718465,0.5812309980392456,0.38177722692489624,1.4218629598617554
2526299567665760,35.829307962213,14.558295593658,35.65108167291511,34.545728761542065,MT,blur,2,1800.9091136985771,0.3967856168746948,0.22658614814281464,2.508885622024536
281947363629492,78.231350087799,15.142395905188,62.144688602695155,-7.210351013218973,SJ,blur,2,1946.631361544769,0.9813694953918457,0.9772375226020813,0.1652504950761795
309954333906145,40.335258934887,19.990673334292,41.74730883364865,45.00653026378754,AL,blur,2,2096.470339786235,0.3165510296821594,0.13352347910404205,3.050802230834961
163258222377928,-8.7192284268616,160.86453616743,21.07541427133976,101.58787237004879,SB,blur,2,7269.232622294127,0.22130748629570007,0.06753082573413849,3.001995086669922
497041608993768,7.354967160960991,134.4972694391149,24.973691885882403,121.27188508025502,PW,blur,2,2410.9565372083084,0.6179711222648621,0.5465639233589172,2.361018180847168
325055798982586,-10.203132697528,31.216979658259,6.496890728981554,2.623655694378267,ZM,blur,2,3670.7178428428883,0.89558345079422,0.8785911798477173,0.7553573250770569
