id,true_lat,true_lon,pred_lat,pred_lon,country,corruption_type,severity,error_km,top1_score,margin,entropy
1198015930637035,47.58736244394304,13.72243335782696,47.264290531690165,15.793639513761091,AT,noise,1,159.89551508439146,0.2312125265598297,0.02913646399974823,3.481968402862549
2627501530880734,-21.690540312924,165.67395409726,35.79292290429053,140.6698225921938,NC,noise,1,6912.597791539608,0.13410727679729462,0.028058327734470367,4.661850452423096
464312504633961,25.061219179854,-77.474052344488,-22.99682622595193,-43.42915593324803,BS,noise,1,6482.808698785933,0.2509731352329254,0.09703634679317474,3.7240781784057617
1640910792965420,14.05090975535,-83.408252576108,12.736470156714795,76.62408516701822,NI,noise,1,16312.258064277738,0.6508069634437561,0.5715440511703491,1.7777938842773438
784509382269632,39.054295235447,125.75444015475,47.02015759610238,28.85856919467084,KP,noise,1,7403.956046386916,0.3437784016132355,0.17966772615909576,2.9220731258392334
1203580403446328,59.403162352068,5.3346943684814,42.86803431334531,-8.491683863711565,NO,noise,1,2066.875710263799,0.21620513498783112,0.02041494846343994,3.3545918464660645
529318031569520,35.884852698,14.543835095527,35.58367021642416,10.920635551509973,MT,noise,1,328.7235697635412,0.3892436921596527,0.27066561579704285,2.9571945667266846
579627393601024,31.161290071016406,27.62620232776423,30.048706298367847,31.442488070573162,EG,noise,1,385.59408483372425,0.13333046436309814,0.013030946254730225,4.146181583404541
493287055050730,18.529699440908,-73.82906994801,18.379081103823268,-73.97489175968686,HT,noise,1,22.739059990077177,0.5452991127967834,0.1494574248790741,0.9640546441078186
194636675718395,15.711283292961,-86.911458774945,-1.4567543464452837,-78.12378329964882,HN,noise,1,2139.388032000029,0.6191783547401428,0.4783506393432617,1.6445608139038086
324862519056205,19.31841800221,-81.382583014952,27.208829937987154,-80.56969120321058,KY,noise,1,881.2851427739095,0.18552261590957642,0.08913476765155792,4.034659385681152
312497683776326,-3.5385285661184,29.342796802632,49.60197009788197,18.14912828327935,BI,noise,1,6006.383194290127,0.6163355708122253,0.41690897941589355,1.7194199562072754
524249899215869,-20.36057432562562,57.57448506856856,-20.208692348930416,-40.40937246966451,MU,noise,1,10020.362394479056,0.5315536856651306,0.455366849899292,2.925431251525879
762407414666903,18.261799133186,-66.040383948361,4.446929953086944,-75.75028403888153,PR,noise,1,1863.889641867883,0.29398882389068604,0.04865351319313049,3.311807155609131
1162773017520174,6.3181766455254,37.510104406035,10.500012489613386,36.83556956986636,ET,noise,1,470.878767898158,0.5034196972846985,0.22399190068244934,1.5421135425567627
3356357477800408,-13.862024739384,-171.85937431059,-13.741646119677528,-171.95727449893624,WS,noise,1,17.056727198599514,0.289813369512558,0.036720067262649536,3.3441390991210938
487479689165720,-0.79790097222466,-77.201507380967,1.613228151936175,109.47647187604605,EC,noise,1,19267.184983301075,0.8437856435775757,0.7656053304672241,0.8556796908378601
255694192945304,0.23852452895088,109.87510053714,28.67077189752145,-81.2307250253076,ID,noise,1,16590.22730117071,0.3228056728839874,0.2593039870262146,4.040227890014648
810188746588631,46.29075689375,10.078154998184,55.91053295468541,37.329284460489056,CH,noise,1,2162.3721856930856,0.3267629146575928,0.2315635085105896,3.5365445613861084
152336490235316,6.1412981189533,-10.222955468447,-13.021507254472214,28.37244007829424,LR,noise,1,4765.997970369585,0.6365292072296143,0.5854135751724243,2.1896395683288574
1128248694323507,4.9712879947102,-52.440325961909,40.73515577456458,22.982194542091225,GF,noise,1,8420.44225475737,0.6883009672164917,0.6030328273773193,1.787757396697998
319600276196154,17.249258189479,-62.655520880016,16.07248382609823,108.14690539262722,KN,noise,1,16175.19664132122,0.11237461864948273,0.002122648060321808,4.284413814544678
227605128698501,30.534718182782,35.557018519973,30.820243133923377,35.59982771728007,JO,noise,1,32.01179497659588,0.5502688884735107,0.4623759388923645,2.659928321838379
469353001013618,-4.8497851046353,11.90522368749,7.830869617641103,-11.217015373749351,CG,noise,1,2926.9351578956494,0.3484203517436981,0.2704043984413147,3.794895887374878
312137333614311,50.147457733865,106.21881807879,-29.452241045531604,27.559441854619646,MN,noise,1,11734.440564633747,0.5497600436210632,0.427181214094162,2.678471803665161
417436926432877,-9.466630277777776,160.38180111111112,19.54083634757383,-96.80606207793952,SB,noise,1,11690.842975454252,0.5380917191505432,0.2926143705844879,1.9240903854370117
521833368998076,33.828288106674,35.578984207651,33.90162884617573,35.61276773685518,LB,noise,1,8.731310893813044,0.99949049949646,0.9993682503700256,0.0064020357094705105
804138920493771,-0.43494769438863,-76.201325946671,-26.899654106296254,-48.766101740822535,EC,noise,1,4153.457573645852,0.6151971220970154,0.46993696689605713,1.7975748777389526
302261168190071,-13.859325484052,-171.70998038915,-17.44526932329334,145.64738647951475,WS,noise,1,4574.206386949504,0.2729767858982086,0.1902003288269043,3.800593852996826
1226452984452730,18.570054722222,52.82152305555601,55.51452926695717,8.334260354931235,YE,noise,1,5538.00283919751,0.2010270208120346,0.09950470924377441,4.2972612380981445
321769825972532,56.815207379952,13.937240092613,56.05939186474598,14.549094503966694,SE,noise,1,92.07486329904832,0.1504490077495575,0.023888185620307922,3.489351987838745
773469050698883,0.4364979004820079,9.440864620026538,25.22237687324716,121.58941380805346,GA,noise,1,12202.914970846374,0.22112712264060974,0.08717086911201477,3.6434237957000732
333032548339836,51.706235270322,-9.7173149835356,51.8687270629444,-9.737217905140874,IE,noise,1,18.120050519064673,0.9505330324172974,0.9390860795974731,0.361959308385849
321482029535925,44.652229350002,21.162756330018,44.67148299272453,21.30771951206839,RS,noise,1,11.663218566171071,0.18278321623802185,0.04605688154697418,3.9652163982391357
