id,true_lat,true_lon,pred_lat,pred_lon,country,corruption_type,severity,error_km,top1_score,margin,entropy
1198015930637035,47.58736244394304,13.72243335782696,45.95600911886233,14.432673602234257,AT,fog,1,189.2887188785034,0.07750305533409119,0.002965681254863739,3.774722099304199
2627501530880734,-21.690540312924,165.67395409726,-17.254665897265188,145.53234178822711,NC,fog,1,2166.4865754491675,0.4045909345149994,0.24303483963012695,2.2916736602783203
464312504633961,25.061219179854,-77.474052344488,19.387108865148672,-96.67333647154962,BS,fog,1,2072.106336561469,0.45536553859710693,0.256874680519104,2.368745803833008
1640910792965420,14.05090975535,-83.408252576108,23.739892178546086,90.35393274139926,NI,fog,1,15758.579249564798,0.19774067401885986,0.0019070953130722046,2.897728204727173
784509382269632,39.054295235447,125.75444015475,56.951666750973544,24.125023009275843,KP,fog,1,7085.377141835991,0.4356156885623932,0.32884615659713745,3.1934964656829834
1203580403446328,59.403162352068,5.3346943684814,63.36168945168786,10.370135011426235,NO,fog,1,515.0870892624574,0.3140972852706909,0.12092480063438416,2.9914867877960205
529318031569520,35.884852698,14.543835095527,35.89291087352569,14.41827241979515,MT,fog,1,11.34676834010522,0.48516249656677246,0.3021102547645569,1.752895712852478
579627393601024,31.161290071016406,27.62620232776423,34.74493380622194,10.456763467057419,EG,fog,1,1648.5120079044739,0.6539049744606018,0.4297063946723938,1.1380051374435425
493287055050730,18.529699440908,-73.82906994801,18.47106841096662,-73.9996399137979,HT,fog,1,19.13145080940143,0.9695396423339844,0.9568430185317993,0.2312198430299759
194636675718395,15.711283292961,-86.911458774945,14.801535556934885,-88.06840484375442,HN,fog,1,160.11481914586656,0.8048649430274963,0.6864029765129089,0.7986606359481812
324862519056205,19.31841800221,-81.382583014952,32.77155532014925,-116.9483634016195,KY,fog,1,3831.643822837136,0.10705894976854324,0.019760772585868835,4.22911262512207
312497683776326,-3.5385285661184,29.342796802632,9.012527531161801,37.70554402524282,BI,fog,1,1675.407326159256,0.8242504000663757,0.7669791579246521,0.9122427701950073
524249899215869,-20.36057432562562,57.57448506856856,-20.245663845883634,57.62099696016458,MU,fog,1,13.667166476219727,0.4693591296672821,0.42261606454849243,3.286607027053833
762407414666903,18.261799133186,-66.040383948361,55.51493181447991,38.22854304963618,PR,fog,1,9204.12673606338,0.5262880325317383,0.48516860604286194,2.9609487056732178
1162773017520174,6.3181766455254,37.510104406035,6.249171732300313,37.45733893125095,ET,fog,1,9.637797190908527,0.8274877071380615,0.656511127948761,0.47007647156715393
3356357477800408,-13.862024739384,-171.85937431059,-10.841738103521605,-172.25097026337164,WS,fog,1,338.52277489315503,0.976626455783844,0.9598502516746521,0.13700677454471588
